,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
1185,Nordeste,PB,,25,,,,2022-07-22,29,4018127.0,640596,914,10333,4,,,
1186,Nordeste,PB,,25,,,,2022-07-23,29,4018127.0,641440,844,10335,2,,,
1187,Nordeste,PB,,25,,,,2022-07-24,30,4018127.0,642266,826,10339,4,,,
1188,Nordeste,PB,,25,,,,2022-07-25,30,4018127.0,642408,142,10342,3,,,
1189,Nordeste,PB,,25,,,,2022-07-26,30,4018127.0,642454,46,10345,3,,,
1190,Nordeste,PB,,25,,,,2022-07-27,30,4018127.0,643329,875,10349,4,,,
1191,Nordeste,PB,,25,,,,2022-07-28,30,4018127.0,644168,839,10349,0,,,
1192,Nordeste,PB,,25,,,,2022-07-29,30,4018127.0,644904,736,10352,3,,,
1193,Nordeste,PB,,25,,,,2022-07-30,30,4018127.0,645683,779,10352,0,,,
1194,Nordeste,PB,,25,,,,2022-07-31,31,4018127.0,646141,458,10353,1,,,
1195,Nordeste,PB,,25,,,,2022-08-01,31,4018127.0,646239,98,10355,2,,,
1196,Nordeste,PB,,25,,,,2022-08-02,31,4018127.0,646265,26,10358,3,,,
1197,Nordeste,PB,,25,,,,2022-08-03,31,4018127.0,646689,424,10360,2,,,
1198,Nordeste,PB,,25,,,,2022-08-04,31,4018127.0,647001,312,10365,5,,,
1199,Nordeste,PB,,25,,,,2022-08-05,31,4018127.0,647401,400,10368,3,,,
1200,Nordeste,PB,,25,,,,2022-08-06,31,4018127.0,647658,257,10370,2,,,
1201,Nordeste,PB,,25,,,,2022-08-07,32,4018127.0,647699,41,10371,1,,,
1202,Nordeste,PB,,25,,,,2022-08-08,32,4018127.0,647710,11,10374,3,,,
1203,Nordeste,PB,,25,,,,2022-08-09,32,4018127.0,647728,18,10376,2,,,
1204,Nordeste,PB,,25,,,,2022-08-10,32,4018127.0,647973,245,10378,2,,,
1205,Nordeste,PB,,25,,,,2022-08-11,32,4018127.0,648170,197,10378,0,,,
1206,Nordeste,PB,,25,,,,2022-08-12,32,4018127.0,648349,179,10379,1,,,
1207,Nordeste,PB,,25,,,,2022-08-13,32,4018127.0,648524,175,10379,0,,,
1208,Nordeste,PB,,25,,,,2022-08-14,33,4018127.0,648727,203,10380,1,,,
1209,Nordeste,PB,,25,,,,2022-08-15,33,4018127.0,648737,10,10380,0,,,
1210,Nordeste,PB,,25,,,,2022-08-16,33,4018127.0,648747,10,10381,1,,,
1211,Nordeste,PB,,25,,,,2022-08-17,33,4018127.0,649048,301,10384,3,,,
1212,Nordeste,PB,,25,,,,2022-08-18,33,4018127.0,649310,262,10386,2,,,
1213,Nordeste,PB,,25,,,,2022-08-19,33,4018127.0,649543,233,10388,2,,,
1214,Nordeste,PB,,25,,,,2022-08-20,33,4018127.0,649688,145,10388,0,,,
1215,Nordeste,PB,,25,,,,2022-08-21,34,4018127.0,649851,163,10388,0,,,
1216,Nordeste,PB,,25,,,,2022-08-22,34,4018127.0,649869,18,10390,2,,,
1217,Nordeste,PB,,25,,,,2022-08-23,34,4018127.0,649885,16,10392,2,,,
1218,Nordeste,PB,,25,,,,2022-08-24,34,4018127.0,650138,253,10392,0,,,
1219,Nordeste,PB,,25,,,,2022-08-25,34,4018127.0,650362,224,10395,3,,,
1220,Nordeste,PB,,25,,,,2022-08-26,34,4018127.0,650526,164,10396,1,,,
1221,Nordeste,PB,,25,,,,2022-08-27,34,4018127.0,650678,152,10396,0,,,
1222,Nordeste,PB,,25,,,,2022-08-28,35,4018127.0,650815,137,10396,0,,,
1223,Nordeste,PB,,25,,,,2022-08-29,35,4018127.0,650851,36,10398,2,,,
1224,Nordeste,PB,,25,,,,2022-08-30,35,4018127.0,650859,8,10398,0,,,
1225,Nordeste,PB,,25,,,,2022-08-31,35,4018127.0,651035,176,10398,0,,,
1226,Nordeste,PB,,25,,,,2022-09-01,35,4018127.0,651164,129,10398,0,,,
1227,Nordeste,PB,,25,,,,2022-09-02,35,4018127.0,651270,106,10399,1,,,
1228,Nordeste,PB,,25,,,,2022-09-03,35,4018127.0,651447,177,10399,0,,,
1229,Nordeste,PB,,25,,,,2022-09-04,36,4018127.0,651543,96,10399,0,,,
1230,Nordeste,PB,,25,,,,2022-09-05,36,4018127.0,651566,23,10399,0,,,
1231,Nordeste,PB,,25,,,,2022-09-06,36,4018127.0,651566,0,10399,0,,,
1232,Nordeste,PB,,25,,,,2022-09-07,36,4018127.0,651689,123,10399,0,,,
1233,Nordeste,PB,,25,,,,2022-09-08,36,4018127.0,651814,125,10400,1,,,
1234,Nordeste,PB,,25,,,,2022-09-09,36,4018127.0,651816,2,10400,0,,,
1235,Nordeste,PB,,25,,,,2022-09-10,36,4018127.0,651906,90,10400,0,,,
1236,Nordeste,PB,,25,,,,2022-09-11,37,4018127.0,651953,47,10400,0,,,
1237,Nordeste,PB,,25,,,,2022-09-12,37,4018127.0,651955,2,10400,0,,,
1238,Nordeste,PB,,25,,,,2022-09-13,37,4018127.0,652072,117,10400,0,,,
1239,Nordeste,PB,,25,,,,2022-09-14,37,4018127.0,652113,41,10401,1,,,
1240,Nordeste,PB,,25,,,,2022-09-15,37,4018127.0,652182,69,10402,1,,,
1241,Nordeste,PB,,25,,,,2022-09-16,37,4018127.0,652285,103,10402,0,,,
1242,Nordeste,PB,,25,,,,2022-09-17,37,4018127.0,652372,87,10402,0,,,
1243,Nordeste,PB,,25,,,,2022-09-18,38,4018127.0,652372,0,10402,0,,,
1244,Nordeste,PB,,25,,,,2022-09-19,38,4018127.0,652515,143,10403,1,,,
1245,Nordeste,PB,,25,,,,2022-09-20,38,4018127.0,652521,6,10403,0,,,
1246,Nordeste,PB,,25,,,,2022-09-21,38,4018127.0,652637,116,10403,0,,,
1247,Nordeste,PB,,25,,,,2022-09-22,38,4018127.0,652740,103,10403,0,,,
1248,Nordeste,PB,,25,,,,2022-09-23,38,4018127.0,652760,20,10403,0,,,
1249,Nordeste,PB,,25,,,,2022-09-24,38,4018127.0,652783,23,10403,0,,,
1250,Nordeste,PB,,25,,,,2022-09-25,39,4018127.0,652783,0,10403,0,,,
1251,Nordeste,PB,,25,,,,2022-09-26,39,4018127.0,652835,52,10403,0,,,
1252,Nordeste,PB,,25,,,,2022-09-27,39,4018127.0,652839,4,10403,0,,,
1253,Nordeste,PB,,25,,,,2022-09-28,39,4018127.0,652938,99,10403,0,,,
1254,Nordeste,PB,,25,,,,2022-09-29,39,4018127.0,652999,61,10403,0,,,
1255,Nordeste,PB,,25,,,,2022-09-30,39,4018127.0,653066,67,10403,0,,,
1256,Nordeste,PB,,25,,,,2022-10-01,39,4018127.0,653083,17,10403,0,,,
1257,Nordeste,PB,,25,,,,2022-10-02,40,4018127.0,653083,0,10403,0,,,
1258,Nordeste,PB,,25,,,,2022-10-03,40,4018127.0,653114,31,10403,0,,,
1259,Nordeste,PB,,25,,,,2022-10-04,40,4018127.0,653115,1,10403,0,,,
1260,Nordeste,PB,,25,,,,2022-10-05,40,4018127.0,653149,34,10403,0,,,
1261,Nordeste,PE,,26,,,,2022-07-01,26,9557071.0,979346,2961,21870,3,,,
1262,Nordeste,PE,,26,,,,2022-07-02,26,9557071.0,982322,2976,21876,6,,,
1263,Nordeste,PE,,26,,,,2022-07-03,27,9557071.0,983266,944,21880,4,,,
1264,Nordeste,PE,,26,,,,2022-07-04,27,9557071.0,983846,580,21886,6,,,
1265,Nordeste,PE,,26,,,,2022-07-05,27,9557071.0,986757,2911,21892,6,,,
1266,Nordeste,PE,,26,,,,2022-07-06,27,9557071.0,990423,3666,21898,6,,,
1267,Nordeste,PE,,26,,,,2022-07-07,27,9557071.0,993656,3233,21903,5,,,
1268,Nordeste,PE,,26,,,,2022-07-08,27,9557071.0,996471,2815,21909,6,,,
1269,Nordeste,PE,,26,,,,2022-07-09,27,9557071.0,999061,2590,21915,6,,,
1270,Nordeste,PE,,26,,,,2022-07-10,28,9557071.0,1000241,1180,21921,6,,,
1271,Nordeste,PE,,26,,,,2022-07-11,28,9557071.0,1000461,220,21926,5,,,
1272,Nordeste,PE,,26,,,,2022-07-12,28,9557071.0,1002825,2364,21933,7,,,
1273,Nordeste,PE,,26,,,,2022-07-13,28,9557071.0,1005264,2439,21940,7,,,
1274,Nordeste,PE,,26,,,,2022-07-14,28,9557071.0,1007967,2703,21946,6,,,
1275,Nordeste,PE,,26,,,,2022-07-15,28,9557071.0,1010011,2044,21953,7,,,
1276,Nordeste,PE,,26,,,,2022-07-16,28,9557071.0,1012127,2116,21960,7,,,
1277,Nordeste,PE,,26,,,,2022-07-17,29,9557071.0,1012609,482,21965,5,,,
1278,Nordeste,PE,,26,,,,2022-07-18,29,9557071.0,1012972,363,21970,5,,,
1279,Nordeste,PE,,26,,,,2022-07-19,29,9557071.0,1014752,1780,21978,8,,,
1280,Nordeste,PE,,26,,,,2022-07-20,29,9557071.0,1016887,2135,21984,6,,,
1281,Nordeste,PE,,26,,,,2022-07-21,29,9557071.0,1019012,2125,21992,8,,,
1282,Nordeste,PE,,26,,,,2022-07-22,29,9557071.0,1020755,1743,21997,5,,,
1283,Nordeste,PE,,26,,,,2022-07-23,29,9557071.0,1022090,1335,22004,7,,,
1284,Nordeste,PE,,26,,,,2022-07-24,30,9557071.0,1022582,492,22007,3,,,
1285,Nordeste,PE,,26,,,,2022-07-25,30,9557071.0,1022722,140,22012,5,,,
1286,Nordeste,PE,,26,,,,2022-07-26,30,9557071.0,1023771,1049,22017,5,,,
1287,Nordeste,PE,,26,,,,2022-07-27,30,9557071.0,1025052,1281,22025,8,,,
1288,Nordeste,PE,,26,,,,2022-07-28,30,9557071.0,1026901,1849,22030,5,,,
1289,Nordeste,PE,,26,,,,2022-07-29,30,9557071.0,1028058,1157,22037,7,,,
1290,Nordeste,PE,,26,,,,2022-07-30,30,9557071.0,1028988,930,22042,5,,,
1291,Nordeste,PE,,26,,,,2022-07-31,31,9557071.0,1029192,204,22046,4,,,
1292,Nordeste,PE,,26,,,,2022-08-01,31,9557071.0,1029291,99,22049,3,,,
1293,Nordeste,PE,,26,,,,2022-08-02,31,9557071.0,1030284,993,22053,4,,,
1294,Nordeste,PE,,26,,,,2022-08-03,31,9557071.0,1031355,1071,22057,4,,,
1295,Nordeste,PE,,26,,,,2022-08-04,31,9557071.0,1032588,1233,22063,6,,,
1296,Nordeste,PE,,26,,,,2022-08-05,31,9557071.0,1033788,1200,22070,7,,,
1297,Nordeste,PE,,26,,,,2022-08-06,31,9557071.0,1034699,911,22075,5,,,
1298,Nordeste,PE,,26,,,,2022-08-07,32,9557071.0,1034970,271,22079,4,,,
1299,Nordeste,PE,,26,,,,2022-08-08,32,9557071.0,1035221,251,22084,5,,,
1300,Nordeste,PE,,26,,,,2022-08-09,32,9557071.0,1035996,775,22091,7,,,
1301,Nordeste,PE,,26,,,,2022-08-10,32,9557071.0,1037246,1250,22096,5,,,
1302,Nordeste,PE,,26,,,,2022-08-11,32,9557071.0,1037979,733,22103,7,,,
1303,Nordeste,PE,,26,,,,2022-08-12,32,9557071.0,1039167,1188,22108,5,,,
1304,Nordeste,PE,,26,,,,2022-08-13,32,9557071.0,1040001,834,22111,3,,,
1305,Nordeste,PE,,26,,,,2022-08-14,33,9557071.0,1040143,142,22117,6,,,
1306,Nordeste,PE,,26,,,,2022-08-15,33,9557071.0,1040210,67,22123,6,,,
1307,Nordeste,PE,,26,,,,2022-08-16,33,9557071.0,1040644,434,22127,4,,,
1308,Nordeste,PE,,26,,,,2022-08-17,33,9557071.0,1041447,803,22134,7,,,
1309,Nordeste,PE,,26,,,,2022-08-18,33,9557071.0,1042315,868,22138,4,,,
1310,Nordeste,PE,,26,,,,2022-08-19,33,9557071.0,1042635,320,22142,4,,,
1311,Nordeste,PE,,26,,,,2022-08-20,33,9557071.0,1043102,467,22146,4,,,
1312,Nordeste,PE,,26,,,,2022-08-21,34,9557071.0,1043225,123,22151,5,,,
1313,Nordeste,PE,,26,,,,2022-08-22,34,9557071.0,1043280,55,22156,5,,,
1314,Nordeste,PE,,26,,,,2022-08-23,34,9557071.0,1044002,722,22160,4,,,
1315,Nordeste,PE,,26,,,,2022-08-24,34,9557071.0,1044640,638,22168,8,,,
1316,Nordeste,PE,,26,,,,2022-08-25,34,9557071.0,1045320,680,22173,5,,,
1317,Nordeste,PE,,26,,,,2022-08-26,34,9557071.0,1046168,848,22182,9,,,
1318,Nordeste,PE,,26,,,,2022-08-27,34,9557071.0,1046797,629,22187,5,,,
1319,Nordeste,PE,,26,,,,2022-08-28,35,9557071.0,1047008,211,22191,4,,,
1320,Nordeste,PE,,26,,,,2022-08-29,35,9557071.0,1047063,55,22198,7,,,
1321,Nordeste,PE,,26,,,,2022-08-30,35,9557071.0,1047502,439,22201,3,,,
1322,Nordeste,PE,,26,,,,2022-08-31,35,9557071.0,1048124,622,22207,6,,,
1323,Nordeste,PE,,26,,,,2022-09-01,35,9557071.0,1048824,700,22214,7,,,
1324,Nordeste,PE,,26,,,,2022-09-02,35,9557071.0,1049704,880,22218,4,,,
1325,Nordeste,PE,,26,,,,2022-09-03,35,9557071.0,1049704,0,22218,0,,,
1326,Nordeste,PE,,26,,,,2022-09-04,36,9557071.0,1049704,0,22218,0,,,
1327,Nordeste,PE,,26,,,,2022-09-05,36,9557071.0,1050921,1217,22227,9,,,
1328,Nordeste,PE,,26,,,,2022-09-06,36,9557071.0,1051344,423,22231,4,,,
1329,Nordeste,PE,,26,,,,2022-09-07,36,9557071.0,1051344,0,22231,0,,,
1330,Nordeste,PE,,26,,,,2022-09-08,36,9557071.0,1052633,1289,22237,6,,,
1331,Nordeste,PE,,26,,,,2022-09-09,36,9557071.0,1052904,271,22240,3,,,
1332,Nordeste,PE,,26,,,,2022-09-10,36,9557071.0,1052904,0,22240,0,,,
1333,Nordeste,PE,,26,,,,2022-09-11,37,9557071.0,1052904,0,22240,0,,,
1334,Nordeste,PE,,26,,,,2022-09-12,37,9557071.0,1053597,693,22243,3,,,
1335,Nordeste,PE,,26,,,,2022-09-13,37,9557071.0,1053838,241,22245,2,,,
1336,Nordeste,PE,,26,,,,2022-09-14,37,9557071.0,1054135,297,22249,4,,,
1337,Nordeste,PE,,26,,,,2022-09-15,37,9557071.0,1054372,237,22253,4,,,
1338,Nordeste,PE,,26,,,,2022-09-16,37,9557071.0,1054674,302,22258,5,,,
1339,Nordeste,PE,,26,,,,2022-09-17,37,9557071.0,1054674,0,22258,0,,,
1340,Nordeste,PE,,26,,,,2022-09-18,38,9557071.0,1054674,0,22258,0,,,
1341,Nordeste,PE,,26,,,,2022-09-19,38,9557071.0,1055542,868,22260,2,,,
1342,Nordeste,PE,,26,,,,2022-09-20,38,9557071.0,1055808,266,22262,2,,,
1343,Nordeste,PE,,26,,,,2022-09-21,38,9557071.0,1056128,320,22265,3,,,
1344,Nordeste,PE,,26,,,,2022-09-22,38,9557071.0,1056301,173,22269,4,,,
1345,Nordeste,PE,,26,,,,2022-09-23,38,9557071.0,1056537,236,22275,6,,,
1346,Nordeste,PE,,26,,,,2022-09-24,38,9557071.0,1056537,0,22275,0,,,
1347,Nordeste,PE,,26,,,,2022-09-25,39,9557071.0,1056537,0,22275,0,,,
1348,Nordeste,PE,,26,,,,2022-09-26,39,9557071.0,1057361,824,22280,5,,,
1349,Nordeste,PE,,26,,,,2022-09-27,39,9557071.0,1057540,179,22286,6,,,
1350,Nordeste,PE,,26,,,,2022-09-28,39,9557071.0,1057793,253,22291,5,,,
1351,Nordeste,PE,,26,,,,2022-09-29,39,9557071.0,1058484,691,22297,6,,,
1352,Nordeste,PE,,26,,,,2022-09-30,39,9557071.0,1058778,294,22299,2,,,
1353,Nordeste,PE,,26,,,,2022-10-01,39,9557071.0,1058778,0,22299,0,,,
1354,Nordeste,PE,,26,,,,2022-10-02,40,9557071.0,1058778,0,22299,0,,,
1355,Nordeste,PE,,26,,,,2022-10-03,40,9557071.0,1059253,475,22304,5,,,
1356,Nordeste,PE,,26,,,,2022-10-04,40,9557071.0,1059425,172,22311,7,,,
1357,Nordeste,PE,,26,,,,2022-10-05,40,9557071.0,1059616,191,22315,4,,,
1358,Nordeste,AL,,27,,,,2022-07-01,26,3337357.0,305805,557,6956,3,,,
1359,Nordeste,AL,,27,,,,2022-07-02,26,3337357.0,306334,529,6958,2,,,
1360,Nordeste,AL,,27,,,,2022-07-03,27,3337357.0,307198,864,6960,2,,,
1361,Nordeste,AL,,27,,,,2022-07-04,27,3337357.0,307744,546,6962,2,,,
1362,Nordeste,AL,,27,,,,2022-07-05,27,3337357.0,308187,443,6966,4,,,
1363,Nordeste,AL,,27,,,,2022-07-06,27,3337357.0,308753,566,6972,6,,,
1364,Nordeste,AL,,27,,,,2022-07-07,27,3337357.0,309465,712,6975,3,,,
1365,Nordeste,AL,,27,,,,2022-07-08,27,3337357.0,310438,973,6980,5,,,
1366,Nordeste,AL,,27,,,,2022-07-09,27,3337357.0,311464,1026,6983,3,,,
1367,Nordeste,AL,,27,,,,2022-07-10,28,3337357.0,312245,781,6987,4,,,
1368,Nordeste,AL,,27,,,,2022-07-11,28,3337357.0,312463,218,6994,7,,,
1369,Nordeste,AL,,27,,,,2022-07-12,28,3337357.0,312933,470,6997,3,,,
1370,Nordeste,AL,,27,,,,2022-07-13,28,3337357.0,313447,514,7000,3,,,
1371,Nordeste,AL,,27,,,,2022-07-14,28,3337357.0,313946,499,7005,5,,,
1372,Nordeste,AL,,27,,,,2022-07-15,28,3337357.0,314474,528,7010,5,,,
1373,Nordeste,AL,,27,,,,2022-07-16,28,3337357.0,314730,256,7013,3,,,
1374,Nordeste,AL,,27,,,,2022-07-17,29,3337357.0,315288,558,7016,3,,,
1375,Nordeste,AL,,27,,,,2022-07-18,29,3337357.0,315393,105,7021,5,,,
1376,Nordeste,AL,,27,,,,2022-07-19,29,3337357.0,315701,308,7029,8,,,
1377,Nordeste,AL,,27,,,,2022-07-20,29,3337357.0,315974,273,7034,5,,,
1378,Nordeste,AL,,27,,,,2022-07-21,29,3337357.0,316116,142,7038,4,,,
1379,Nordeste,AL,,27,,,,2022-07-22,29,3337357.0,316568,452,7043,5,,,
1380,Nordeste,AL,,27,,,,2022-07-23,29,3337357.0,316847,279,7048,5,,,
1381,Nordeste,AL,,27,,,,2022-07-24,30,3337357.0,316904,57,7050,2,,,
1382,Nordeste,AL,,27,,,,2022-07-25,30,3337357.0,316939,35,7054,4,,,
1383,Nordeste,AL,,27,,,,2022-07-26,30,3337357.0,317083,144,7055,1,,,
1384,Nordeste,AL,,27,,,,2022-07-27,30,3337357.0,317434,351,7060,5,,,
1385,Nordeste,AL,,27,,,,2022-07-28,30,3337357.0,317538,104,7064,4,,,
1386,Nordeste,AL,,27,,,,2022-07-29,30,3337357.0,317703,165,7068,4,,,
1387,Nordeste,AL,,27,,,,2022-07-30,30,3337357.0,317822,119,7068,0,,,
1388,Nordeste,AL,,27,,,,2022-07-31,31,3337357.0,317916,94,7070,2,,,
1389,Nordeste,AL,,27,,,,2022-08-01,31,3337357.0,317943,27,7073,3,,,
1390,Nordeste,AL,,27,,,,2022-08-02,31,3337357.0,318021,78,7077,4,,,
1391,Nordeste,AL,,27,,,,2022-08-03,31,3337357.0,318472,451,7079,2,,,
1392,Nordeste,AL,,27,,,,2022-08-04,31,3337357.0,318946,474,7082,3,,,
1393,Nordeste,AL,,27,,,,2022-08-05,31,3337357.0,319005,59,7085,3,,,
1394,Nordeste,AL,,27,,,,2022-08-06,31,3337357.0,319059,54,7088,3,,,
1395,Nordeste,AL,,27,,,,2022-08-07,32,3337357.0,319076,17,7088,0,,,
1396,Nordeste,AL,,27,,,,2022-08-08,32,3337357.0,319097,21,7092,4,,,
1397,Nordeste,AL,,27,,,,2022-08-09,32,3337357.0,319165,68,7093,1,,,
1398,Nordeste,AL,,27,,,,2022-08-10,32,3337357.0,319211,46,7094,1,,,
1399,Nordeste,AL,,27,,,,2022-08-11,32,3337357.0,319257,46,7094,0,,,
1400,Nordeste,AL,,27,,,,2022-08-12,32,3337357.0,319346,89,7095,1,,,
1401,Nordeste,AL,,27,,,,2022-08-13,32,3337357.0,319370,24,7096,1,,,
1402,Nordeste,AL,,27,,,,2022-08-14,33,3337357.0,319383,13,7098,2,,,
1403,Nordeste,AL,,27,,,,2022-08-15,33,3337357.0,319391,8,7099,1,,,
1404,Nordeste,AL,,27,,,,2022-08-16,33,3337357.0,319456,65,7100,1,,,
1405,Nordeste,AL,,27,,,,2022-08-17,33,3337357.0,319504,48,7101,1,,,
1406,Nordeste,AL,,27,,,,2022-08-18,33,3337357.0,319537,33,7102,1,,,
1407,Nordeste,AL,,27,,,,2022-08-19,33,3337357.0,319617,80,7106,4,,,
1408,Nordeste,AL,,27,,,,2022-08-20,33,3337357.0,319679,62,7108,2,,,
1409,Nordeste,AL,,27,,,,2022-08-21,34,3337357.0,319794,115,7108,0,,,
1410,Nordeste,AL,,27,,,,2022-08-22,34,3337357.0,319814,20,7112,4,,,
1411,Nordeste,AL,,27,,,,2022-08-23,34,3337357.0,319834,20,7112,0,,,
1412,Nordeste,AL,,27,,,,2022-08-24,34,3337357.0,319915,81,7112,0,,,
1413,Nordeste,AL,,27,,,,2022-08-25,34,3337357.0,319945,30,7113,1,,,
1414,Nordeste,AL,,27,,,,2022-08-26,34,3337357.0,319997,52,7115,2,,,
1415,Nordeste,AL,,27,,,,2022-08-27,34,3337357.0,320015,18,7115,0,,,
1416,Nordeste,AL,,27,,,,2022-08-28,35,3337357.0,320078,63,7115,0,,,
1417,Nordeste,AL,,27,,,,2022-08-29,35,3337357.0,320140,62,7115,0,,,
1418,Nordeste,AL,,27,,,,2022-08-30,35,3337357.0,320196,56,7115,0,,,
1419,Nordeste,AL,,27,,,,2022-08-31,35,3337357.0,320343,147,7116,1,,,
1420,Nordeste,AL,,27,,,,2022-09-01,35,3337357.0,320418,75,7117,1,,,
1421,Nordeste,AL,,27,,,,2022-09-02,35,3337357.0,320440,22,7117,0,,,
1422,Nordeste,AL,,27,,,,2022-09-03,35,3337357.0,320450,10,7117,0,,,
1423,Nordeste,AL,,27,,,,2022-09-04,36,3337357.0,320459,9,7117,0,,,
1424,Nordeste,AL,,27,,,,2022-09-05,36,3337357.0,320468,9,7117,0,,,
1425,Nordeste,AL,,27,,,,2022-09-06,36,3337357.0,320489,21,7118,1,,,
1426,Nordeste,AL,,27,,,,2022-09-07,36,3337357.0,320517,28,7118,0,,,
1427,Nordeste,AL,,27,,,,2022-09-08,36,3337357.0,320524,7,7118,0,,,
1428,Nordeste,AL,,27,,,,2022-09-09,36,3337357.0,320552,28,7118,0,,,
1429,Nordeste,AL,,27,,,,2022-09-10,36,3337357.0,320631,79,7118,0,,,
1430,Nordeste,AL,,27,,,,2022-09-11,37,3337357.0,320666,35,7118,0,,,
1431,Nordeste,AL,,27,,,,2022-09-12,37,3337357.0,320700,34,7120,2,,,
1432,Nordeste,AL,,27,,,,2022-09-13,37,3337357.0,320730,30,7120,0,,,
1433,Nordeste,AL,,27,,,,2022-09-14,37,3337357.0,320760,30,7121,1,,,
1434,Nordeste,AL,,27,,,,2022-09-15,37,3337357.0,320792,32,7121,0,,,
1435,Nordeste,AL,,27,,,,2022-09-16,37,3337357.0,320827,35,7121,0,,,
1436,Nordeste,AL,,27,,,,2022-09-17,37,3337357.0,320831,4,7121,0,,,
1437,Nordeste,AL,,27,,,,2022-09-18,38,3337357.0,320831,0,7121,0,,,
1438,Nordeste,AL,,27,,,,2022-09-19,38,3337357.0,320839,8,7121,0,,,
1439,Nordeste,AL,,27,,,,2022-09-20,38,3337357.0,320846,7,7121,0,,,
1440,Nordeste,AL,,27,,,,2022-09-21,38,3337357.0,320878,32,7121,0,,,
1441,Nordeste,AL,,27,,,,2022-09-22,38,3337357.0,320895,17,7121,0,,,
1442,Nordeste,AL,,27,,,,2022-09-23,38,3337357.0,320937,42,7121,0,,,
1443,Nordeste,AL,,27,,,,2022-09-24,38,3337357.0,320977,40,7121,0,,,
1444,Nordeste,AL,,27,,,,2022-09-25,39,3337357.0,320992,15,7121,0,,,
